darkstore_id,latitude,longitude,avg_orders_last_2w,avg_distance_km_last_2w,avg_active_riders_last_2w,order_std_last_2w,rider_std_last_2w,temperature_c,rainfall_mm,humidity_percent,aqi,extreme_heat_hours_week,heavy_rain_hours_week,total_active_riders_week,num_claims_last_week,avg_earning_per_hour_last2w
DS_4175,13.373619,79.99174,153,11.21,29,25.54,14.8,43.65,3.69,71.77,183,2,6,498,20,1389.2
DS_4176,13.495569,79.939911,99,11.15,30,47.14,6.8,42.53,7.42,86.65,55,12,4,345,0,907.49
DS_4177,13.082714,79.962302,226,7.53,46,27.07,3.17,31.39,10.44,69.79,170,12,22,432,40,1445.61
DS_4178,13.312474,80.35856,97,8.32,110,40.19,9.39,36.73,1.07,82.86,143,5,9,155,25,751.54
DS_4179,12.826941,80.194189,98,8.53,23,30.8,28.35,26.55,14.3,83.14,214,2,8,448,13,707.82
DS_4180,12.805744,79.804039,217,4.58,67,44.78,28.78,30.16,10.87,65.94,106,14,22,148,38,1946.52
DS_4181,12.902704,80.100526,216,5.65,66,25.19,17.28,26.88,16.58,57.37,102,8,13,463,28,1904.5
DS_4182,13.172507,80.085519,234,3.36,66,36.31,20.45,31.3,5.44,71.98,95,20,21,311,42,2460.06
DS_4183,13.182192,79.879762,131,11.25,78,25.98,24.49,42.5,18.07,62.29,127,5,12,403,6,1180.0
DS_4184,12.815239,80.273299,112,9.24,79,43.57,4.51,31.94,19.97,44.07,181,16,5,70,23,942.98
DS_4185,12.63321,80.291468,277,2.46,33,49.75,13.11,36.24,18.39,58.89,83,7,15,273,26,2499.82
DS_4186,13.132396,80.304625,233,7.49,89,15.95,20.34,33.67,15.56,89.7,243,19,33,490,41,2083.12
DS_4187,12.628326,80.30993,263,5.43,69,26.35,27.25,34.18,16.25,42.43,240,18,7,232,1,2326.51
DS_4188,13.078493,79.800037,179,10.15,32,8.66,22.62,44.39,11.47,74.83,238,15,16,389,1,1615.92
DS_4189,13.193422,80.467745,161,5.44,56,11.34,12.45,30.92,3.8,82.06,258,8,5,404,15,1383.77
DS_4190,13.200611,80.369946,203,8.44,47,46.81,27.57,37.55,13.54,72.44,91,22,1,240,11,1968.66
DS_4191,13.253472,80.432787,291,3.66,89,29.46,20.94,33.4,14.26,68.49,127,17,21,442,39,2552.52
DS_4192,13.372859,79.81095,145,7.59,61,22.78,25.42,26.22,19.71,75.38,113,15,24,357,25,1282.86
DS_4193,12.999959,80.453701,200,4.94,22,35.22,13.41,34.79,10.83,61.47,292,5,7,342,9,1806.87
DS_4194,13.230249,80.366852,170,3.65,118,30.21,3.06,41.27,5.43,44.57,194,16,24,247,14,1386.79
DS_4195,13.119173,80.386053,281,8.19,17,17.99,7.49,26.98,13.67,88.12,238,15,8,294,47,2577.0
DS_4196,12.68664,79.865301,287,8.39,111,15.2,28.03,26.39,19.59,61.62,167,19,12,58,24,2129.25
DS_4197,12.52569,80.317145,67,11.83,41,31.56,3.89,28.07,3.54,73.27,79,20,17,172,3,636.18
DS_4198,12.784541,80.471942,260,8.69,95,13.47,19.09,40.29,6.52,66.57,220,29,23,449,25,2292.99
DS_4199,12.943034,80.274983,137,7.16,26,11.26,14.05,39.48,10.84,42.73,142,0,8,81,22,1259.24
DS_4200,13.117106,80.199393,117,11.13,14,19.33,14.6,36.3,3.4,87.64,56,17,1,407,36,1138.37
DS_4201,13.349959,80.461941,295,10.28,81,43.76,13.82,34.36,0.44,79.63,250,7,3,161,48,2577.75
DS_4202,12.696246,80.110056,109,7.49,59,6.66,4.82,42.77,6.74,47.45,223,21,17,261,41,1012.32
DS_4203,12.62555,80.219505,287,7.11,103,42.5,6.3,40.33,17.31,89.08,72,9,16,308,3,2452.78
DS_4204,13.46348,80.133437,179,11.42,92,32.94,4.7,41.24,0.87,76.85,85,1,11,447,0,1487.98
DS_4205,12.608045,80.452992,143,8.17,21,6.82,4.46,41.27,8.58,63.62,191,8,15,326,0,1353.81
DS_4206,12.978491,79.853259,98,9.14,98,32.09,5.31,37.85,15.24,70.57,197,23,12,377,38,825.3
DS_4207,13.085564,80.150784,215,2.87,53,24.17,21.81,34.16,19.06,45.34,233,3,10,165,2,2090.86
DS_4208,13.041374,80.280867,208,9.18,86,42.85,6.08,42.29,19.71,68.02,165,21,18,287,47,1833.01
DS_4209,12.586032,80.354335,217,4.65,77,45.82,10.06,43.52,8.44,43.68,130,16,21,224,47,2330.86
DS_4210,12.557027,80.208113,129,3.16,68,17.89,20.74,25.48,19.01,67.24,209,13,22,70,14,1099.67
DS_4211,12.605483,80.436242,176,10.5,19,40.29,6.03,26.03,0.71,67.63,74,6,20,347,42,1667.23
DS_4212,13.085588,80.459394,102,8.91,57,18.94,27.58,44.17,14.92,83.72,164,26,24,401,17,995.48
DS_4213,13.044345,79.845023,113,6.08,37,18.3,15.89,30.54,12.85,76.25,143,5,23,194,20,1015.02
DS_4214,12.733741,80.081659,82,6.31,14,13.67,29.0,42.47,4.99,52.48,98,15,20,89,7,795.14
DS_4215,13.137774,79.816421,107,3.97,101,35.53,8.2,32.78,10.15,84.42,234,18,16,107,24,847.3
DS_4216,13.320068,80.030592,99,2.1,53,16.78,3.83,27.38,2.59,68.66,76,18,8,164,31,860.28
DS_4217,12.541579,80.175808,113,5.49,40,25.92,18.94,26.61,17.43,70.32,204,12,13,437,5,1021.0
DS_4218,12.99813,80.437556,180,3.48,25,41.55,11.88,28.13,7.16,48.45,223,11,4,91,49,1660.84
DS_4219,13.18931,80.392588,174,6.22,32,40.64,18.45,30.0,12.52,82.89,144,24,2,392,39,1590.78
DS_4220,12.752312,79.88925,110,10.34,102,43.49,15.79,34.77,3.18,86.55,222,21,21,362,19,976.3
DS_4221,12.807771,79.865121,173,3.15,30,12.25,15.34,39.03,4.12,78.75,203,14,7,85,48,2094.56
DS_4222,13.113638,80.212487,259,2.92,11,31.41,25.98,44.73,19.84,87.04,63,7,17,302,28,2373.88
DS_4223,13.397935,80.172483,298,11.02,32,46.17,8.18,33.83,15.06,55.11,171,11,13,101,4,1771.36
DS_4224,13.309924,79.986464,187,9.45,89,6.89,16.49,35.36,19.24,83.06,97,19,22,455,34,1638.74
DS_4225,13.08313,80.429617,115,2.53,20,40.75,14.23,35.44,5.92,64.44,177,7,1,394,18,1050.06
DS_4226,13.230222,80.449156,228,2.8,82,16.08,21.19,35.79,3.29,48.2,134,22,10,59,38,1982.77
DS_4227,12.864822,80.081828,271,8.85,11,35.13,4.35,35.35,10.06,73.44,141,20,4,201,11,2563.15
DS_4228,13.140966,80.423212,79,5.7,91,37.28,17.29,25.18,9.89,74.21,64,15,24,468,32,651.1
DS_4229,12.966182,80.068764,74,9.24,22,46.65,15.92,25.03,3.5,54.35,271,15,6,419,34,702.86
DS_4230,12.689936,80.315772,220,6.04,54,27.9,29.29,26.95,14.66,41.37,266,1,13,383,41,1937.53
DS_4231,13.201738,80.13316,292,11.68,81,43.17,23.41,27.03,7.24,49.99,100,26,28,197,37,2714.59
DS_4232,13.056465,79.885808,169,8.94,19,7.04,7.18,39.1,3.73,59.99,103,16,1,415,47,1568.06
DS_4233,12.858622,80.449554,137,2.47,100,23.92,16.75,29.1,6.64,48.38,188,22,8,101,45,1164.37
DS_4234,13.411339,80.117868,241,5.31,90,24.78,24.16,42.89,11.27,49.7,157,24,24,296,7,2202.73
DS_4235,12.520934,80.314141,236,7.64,97,29.22,17.16,43.57,14.53,59.57,124,4,24,319,37,2012.97
DS_4236,12.815773,80.057022,239,3.42,30,26.66,12.63,44.52,9.64,88.09,77,16,15,472,30,1414.95
DS_4237,12.556881,79.813217,276,2.03,10,48.56,13.17,43.78,10.51,78.21,232,22,23,122,10,2560.9
DS_4238,13.266527,79.870371,59,2.79,25,8.53,12.91,30.44,2.78,55.99,246,18,25,299,3,574.81
DS_4239,13.202107,80.147354,241,7.24,52,16.93,3.54,35.2,18.29,87.58,269,4,24,211,39,2150.82
DS_4240,12.831352,80.282975,289,8.32,106,48.59,22.73,28.51,18.57,72.28,249,3,6,133,4,2461.27
DS_4241,13.175663,80.034315,143,2.93,15,25.04,19.49,41.12,13.67,62.77,203,16,17,372,41,1305.86
DS_4242,12.895937,80.286842,175,8.65,85,30.7,10.25,42.77,0.35,63.42,177,5,5,161,21,1476.52
DS_4243,13.256254,80.289045,237,8.17,105,8.65,20.01,42.03,10.74,60.54,119,20,22,152,43,2087.01
DS_4244,12.954184,80.292755,267,11.4,20,17.78,11.34,33.67,12.58,51.65,209,8,7,61,16,2468.57
DS_4245,12.91228,80.144765,148,10.41,91,6.78,9.57,40.17,19.89,59.33,225,3,21,347,19,1279.01
DS_4246,13.43473,80.44042,137,11.43,75,11.19,23.01,26.95,19.92,66.39,145,10,21,276,42,1233.99
DS_4247,12.750879,80.142438,292,11.66,105,33.5,24.85,25.8,17.15,66.4,189,19,23,281,11,2627.03
DS_4248,12.620447,80.115186,69,6.41,58,39.36,19.89,40.06,1.28,78.09,247,20,8,464,43,596.93
DS_4249,13.084543,79.939567,166,6.88,29,44.15,24.17,33.51,19.07,57.94,254,15,23,186,16,1374.88
DS_4250,13.469322,80.015359,152,4.82,30,16.32,12.87,44.91,12.25,75.84,152,15,0,431,26,1092.12
DS_4251,12.877839,79.829634,226,7.08,45,19.98,4.94,26.95,16.02,68.9,281,15,1,100,22,2060.46
DS_4252,12.562037,80.243475,281,3.51,47,30.62,19.33,42.11,8.14,88.09,285,5,21,86,4,2344.14
DS_4253,12.839305,79.973975,148,8.71,65,8.77,9.91,34.6,6.39,59.26,238,24,35,199,48,1398.83
DS_4254,13.005932,80.012909,280,2.25,100,41.3,23.99,41.54,9.26,85.06,211,2,3,186,27,2351.02
DS_4255,12.661923,80.33957,172,4.36,20,26.75,12.67,41.34,2.94,81.03,136,8,19,165,36,1627.25
DS_4256,13.158102,80.029055,123,4.08,27,48.45,21.11,43.32,7.14,71.88,154,0,17,497,29,1162.98
DS_4257,13.497749,79.969537,204,11.38,90,10.28,17.93,30.96,17.15,72.73,158,10,9,112,44,2421.53
DS_4258,12.951739,79.91834,100,3.45,107,11.0,25.07,44.0,0.76,44.23,130,21,0,390,28,813.87
DS_4259,12.854729,80.342401,234,10.91,54,20.69,25.47,28.03,3.02,87.51,94,5,9,378,13,2123.94
DS_4260,12.900704,79.890794,128,3.24,35,14.3,4.84,26.64,2.5,45.35,161,23,8,445,7,1135.93
DS_4261,12.615146,80.117628,299,8.51,68,36.35,10.97,33.63,8.06,68.16,109,4,22,332,45,2676.53
DS_4262,13.383274,80.154851,256,5.2,15,47.61,26.51,41.57,19.94,56.5,242,24,24,165,26,2369.42
DS_4263,12.914826,80.281173,214,5.16,52,9.05,13.91,34.47,3.47,61.49,120,38,26,352,5,2045.22
DS_4264,12.887274,80.243298,276,11.98,103,15.9,16.9,41.59,2.91,70.51,62,17,14,378,6,2442.87
DS_4265,13.15969,80.367504,52,4.26,61,15.71,7.95,39.59,18.3,85.44,127,20,17,333,25,602.48
DS_4266,12.942033,79.831326,206,4.03,112,27.91,17.92,29.19,17.64,62.88,294,11,12,84,41,1675.57
DS_4267,13.148233,80.007509,245,7.89,71,25.34,10.14,43.98,0.64,89.39,258,6,4,412,29,2150.13
DS_4268,12.561446,79.996094,224,9.41,105,37.71,25.39,26.22,15.03,69.64,271,1,1,215,16,1873.77
DS_4269,13.313723,79.902212,129,11.83,26,37.97,8.41,42.97,13.11,48.03,225,15,14,145,5,1511.9
DS_4270,13.440504,80.002425,118,9.01,86,30.77,12.72,31.09,15.35,49.5,288,15,22,218,2,1039.89
DS_4271,13.148765,80.016836,70,7.62,55,31.6,5.57,35.0,9.89,75.81,174,23,18,372,18,649.11
DS_4272,13.454566,80.165319,281,6.09,50,42.9,18.88,33.45,19.83,42.52,226,24,13,233,18,2548.46
DS_4273,12.651432,80.264593,91,7.95,22,22.86,28.43,28.44,0.88,64.02,147,19,16,186,23,934.75
DS_4274,12.977416,80.06677,167,8.01,15,5.56,7.68,32.16,4.69,47.41,140,7,19,436,27,1576.14
DS_4275,13.101807,80.303629,70,4.18,95,14.59,3.53,28.86,7.93,61.66,235,20,29,100,34,589.29
DS_4276,13.081737,80.035316,179,8.71,106,6.59,14.41,29.08,9.0,77.5,138,9,10,277,34,1499.15
DS_4277,12.901462,80.003199,255,4.04,42,22.71,23.21,28.74,18.43,62.94,285,11,21,126,4,2319.05
DS_4278,12.838084,80.178832,246,6.9,13,21.1,29.33,34.78,11.2,48.17,148,9,13,482,37,2283.54
DS_4279,12.626824,79.816601,184,4.6,87,9.44,4.38,40.96,0.9,52.6,122,23,23,275,5,1570.71
DS_4280,12.891742,79.855852,252,5.13,59,38.98,24.22,36.38,8.16,58.38,119,2,20,257,28,2204.27
DS_4281,12.662661,80.092579,84,8.14,57,29.89,12.95,42.86,8.33,43.48,238,0,8,212,22,691.25
DS_4282,13.234366,80.460039,79,2.64,108,15.16,7.15,37.73,19.31,69.22,203,16,16,65,44,543.11
DS_4283,12.708831,80.305058,221,2.12,36,39.16,8.19,38.79,11.98,70.38,279,21,7,217,36,2007.62
DS_4284,12.558565,79.861689,223,3.31,15,35.06,27.94,38.35,12.71,43.11,88,0,23,374,31,2021.05
DS_4285,13.052366,80.392423,104,3.69,67,13.62,24.85,33.99,14.27,60.12,235,4,7,57,0,726.53
DS_4286,13.09523,80.312611,50,3.98,72,49.23,11.42,38.79,15.4,60.7,76,13,11,487,48,340.48
DS_4287,13.371913,80.227663,174,9.74,10,12.98,28.39,26.39,12.7,56.69,89,15,28,210,33,1953.41
DS_4288,13.076982,80.374205,231,6.47,116,39.73,5.84,42.2,4.74,67.89,172,8,9,484,43,1932.9
DS_4289,12.845481,80.082877,257,6.7,37,48.57,11.71,40.56,17.48,57.3,80,21,23,271,27,2774.14
DS_4290,13.303012,79.955051,160,8.44,38,37.65,20.63,29.9,14.64,60.82,180,25,9,435,49,1249.85
DS_4291,13.040279,80.158416,178,9.29,105,34.96,29.98,40.36,14.84,79.88,265,3,23,215,6,1490.64
DS_4292,12.57928,80.184189,112,2.04,37,45.65,15.57,25.25,19.93,48.11,64,0,7,361,36,982.81
DS_4293,13.065851,80.176828,232,10.57,100,17.11,24.89,29.34,16.05,70.96,231,5,13,279,28,2408.2
DS_4294,13.408019,80.195552,135,11.88,83,17.47,27.73,26.3,16.58,65.28,119,6,18,69,18,1167.14
DS_4295,12.896313,80.464093,126,3.22,91,33.85,3.26,40.6,19.03,55.25,60,20,3,101,47,1347.29
DS_4296,12.796326,80.431572,171,8.51,77,44.7,10.8,40.12,3.02,76.38,79,5,8,442,43,1514.23
DS_4297,12.643469,80.413002,204,2.02,111,32.78,5.71,41.27,9.95,67.56,84,32,24,370,18,1757.05
DS_4298,12.651446,80.360992,64,2.49,50,48.97,23.95,25.09,11.61,63.87,161,0,8,115,19,549.34
DS_4299,12.932771,80.4604,176,4.85,115,15.03,18.31,35.02,6.59,73.38,279,7,12,324,14,1445.26
DS_4300,13.09568,79.868946,258,10.46,64,42.16,5.58,39.1,16.79,80.11,92,11,24,449,23,2223.53
DS_4301,12.580615,79.985586,186,8.53,41,46.73,14.36,28.11,15.25,88.63,238,10,15,282,40,1701.61
DS_4302,13.439569,80.146539,118,6.46,78,24.22,16.88,38.0,14.42,71.47,217,1,21,401,7,976.14
DS_4303,13.255134,80.392574,108,6.39,31,48.29,21.84,26.68,19.94,83.72,142,1,0,325,6,931.12
DS_4304,13.086624,80.153616,200,6.66,66,14.1,24.05,28.63,5.19,40.05,264,23,7,412,18,1788.99
DS_4305,13.328439,80.323624,157,5.11,31,47.88,5.37,34.52,14.71,66.51,219,1,8,357,27,1380.55
DS_4306,12.580187,79.897272,162,10.78,75,45.63,16.17,38.07,11.03,50.73,219,7,23,191,11,1439.13
DS_4307,12.976839,79.97669,156,7.68,50,7.98,7.35,27.92,6.26,44.71,168,31,23,171,25,1489.86
DS_4308,13.130093,80.312243,188,6.84,52,28.46,23.34,28.7,3.21,66.6,52,24,16,254,34,1757.53
DS_4309,13.328653,79.915314,73,6.65,43,28.8,20.76,29.09,17.92,77.34,139,31,31,140,3,755.71
DS_4310,13.28347,80.045949,121,11.36,11,7.56,22.52,29.77,11.91,60.61,127,23,24,468,33,1256.06
DS_4311,12.777069,79.985406,160,9.24,119,6.78,5.02,29.53,16.5,73.51,132,24,8,490,6,1349.11
DS_4312,13.44088,80.044903,298,3.45,68,5.23,16.78,32.9,10.91,64.49,134,6,6,171,26,2573.57
DS_4313,12.624346,80.295827,275,6.37,45,28.6,25.7,38.08,4.4,61.85,173,15,22,467,2,2545.15
DS_4314,13.375134,80.057493,231,4.88,113,25.87,22.26,33.76,6.75,54.51,198,23,19,236,32,1978.88
DS_4315,13.47094,80.188684,155,11.87,17,47.32,26.27,40.52,7.63,59.13,250,31,33,129,11,1572.97
DS_4316,12.677154,79.869952,294,6.15,42,20.4,8.56,39.39,19.46,57.49,126,8,9,205,18,2671.49
DS_4317,13.222066,80.363512,208,2.68,42,34.62,10.75,27.53,0.11,72.31,154,20,33,476,16,1938.02
DS_4318,12.540286,80.058922,199,6.11,77,5.34,14.91,25.98,19.71,45.8,299,1,4,468,17,1706.72
DS_4319,12.905423,80.253974,63,5.21,27,34.86,17.13,42.56,19.61,44.63,102,9,22,448,2,590.58
DS_4320,13.016283,80.307773,54,8.0,73,46.11,9.81,26.6,19.92,73.0,93,1,1,308,12,439.93
DS_4321,13.080645,79.946763,176,4.26,70,20.96,13.29,27.97,9.53,67.31,95,21,8,460,31,1516.32
DS_4322,13.435937,80.419272,66,2.36,92,19.13,21.55,25.44,19.28,61.51,86,30,13,176,4,537.72
DS_4323,13.172251,80.231357,131,2.96,19,33.17,20.43,37.57,7.91,47.62,87,16,9,420,24,1240.75
DS_4324,12.981278,80.100108,260,4.83,59,19.78,5.98,36.65,0.53,60.55,158,19,11,53,21,2325.64
DS_4325,13.309675,79.927635,120,5.48,115,23.11,29.61,44.74,4.49,79.49,158,20,1,262,7,965.99
DS_4326,13.450533,80.459611,139,10.34,114,17.29,18.19,42.74,18.91,84.48,137,11,14,455,15,1109.21
DS_4327,12.522066,80.328548,266,4.7,103,20.52,16.06,33.22,0.28,75.13,215,10,24,118,31,2293.25
DS_4328,13.482521,79.945617,259,2.31,31,35.57,29.12,32.43,10.92,43.0,287,19,2,410,4,3100.19
DS_4329,12.586132,80.036398,221,9.81,48,46.51,6.79,30.94,1.51,73.52,60,21,1,280,35,2043.5
DS_4330,13.314387,80.366772,128,10.69,111,31.24,17.68,28.05,5.73,52.05,142,18,6,328,24,888.12
DS_4331,12.780335,80.286974,142,6.92,74,5.45,24.74,27.76,1.76,55.76,222,5,8,446,15,1147.84
DS_4332,12.63218,80.336049,287,4.85,39,16.88,13.77,27.65,17.19,49.79,113,9,10,109,23,3374.95
DS_4333,12.939856,80.108841,283,9.72,14,47.85,22.88,27.28,11.82,78.79,221,13,21,332,13,2664.24
DS_4334,13.143957,80.301533,226,2.09,35,45.96,27.28,29.81,18.04,72.43,175,0,15,168,12,2386.16
DS_4335,12.880952,80.070546,114,11.24,72,10.2,10.06,31.13,13.77,70.59,161,14,6,355,22,1001.9
DS_4336,12.554565,79.947884,181,10.66,55,45.88,9.52,44.23,19.42,73.4,279,5,12,317,24,1574.44
DS_4337,13.099461,80.242874,58,7.45,40,48.4,12.74,36.57,10.2,51.84,154,12,2,187,26,525.73
DS_4338,13.402403,80.48321,85,4.78,112,19.61,14.3,44.75,12.77,62.23,258,23,10,98,7,621.33
DS_4339,12.883215,80.017421,228,2.33,50,36.55,6.0,32.45,11.53,71.66,111,13,2,279,17,1597.72
DS_4340,12.716333,80.122679,171,12.0,21,30.2,9.24,34.15,9.69,71.83,293,12,14,269,36,1909.42
DS_4341,12.942577,80.271801,209,9.62,26,20.17,26.58,31.49,16.92,79.59,289,23,7,412,5,2003.13
DS_4342,12.548363,80.179054,137,5.39,27,11.9,18.3,28.66,12.89,54.36,267,15,6,84,5,1270.71
DS_4343,13.320488,80.390399,170,2.19,75,21.51,10.23,27.86,16.03,78.52,110,0,4,471,24,1111.97
DS_4344,13.326341,80.33322,278,8.39,97,46.75,28.48,43.9,15.73,62.01,139,13,5,231,19,2441.2
DS_4345,13.088,79.840808,195,11.87,101,41.51,23.91,44.74,3.82,73.51,61,12,24,169,22,1766.79
DS_4346,12.853103,80.498895,192,9.07,48,19.88,12.79,25.9,13.0,62.79,259,22,18,325,16,1769.6
DS_4347,13.299783,80.326682,69,2.84,83,29.65,23.67,28.01,3.99,87.43,186,9,2,317,31,470.66
DS_4348,13.054687,80.404732,107,6.02,42,23.27,19.09,33.47,11.67,48.97,244,9,10,308,15,931.46
DS_4349,13.325932,80.255838,89,3.09,97,25.98,21.46,28.73,13.55,73.75,123,3,5,307,36,590.77
DS_4350,13.131459,80.3994,115,11.12,84,39.25,11.68,32.28,19.94,68.83,156,13,23,327,19,1030.48
DS_4351,13.284405,79.878668,138,5.3,17,29.44,8.66,27.58,0.61,48.64,179,11,20,340,2,1295.18
DS_4352,13.098563,80.043416,190,9.33,100,13.15,9.85,34.13,1.82,43.3,185,21,13,286,0,1635.7
DS_4353,12.914141,80.413495,268,2.85,35,17.11,5.26,30.43,1.54,79.96,165,5,16,293,36,2397.43
DS_4354,13.457946,79.941159,62,3.28,85,30.55,15.72,32.04,7.97,47.87,92,14,2,58,34,486.46
DS_4355,13.041114,79.854769,111,8.79,44,36.18,13.97,26.89,16.43,49.33,195,4,23,392,15,847.2
DS_4356,13.10509,80.351683,205,10.43,66,27.87,3.07,33.56,16.88,88.92,229,9,3,303,47,1333.32
DS_4357,12.720488,80.38484,95,4.01,88,32.91,26.12,44.67,14.74,75.86,88,8,8,322,3,716.94
DS_4358,13.125651,79.913857,192,6.18,30,40.52,21.41,31.58,17.94,52.52,80,9,12,191,2,1712.03
DS_4359,13.071608,80.398042,142,8.19,46,29.54,15.06,42.53,6.46,69.55,191,23,5,293,43,1288.84
DS_4360,12.684838,80.280737,262,9.96,103,48.97,29.11,41.86,1.76,66.71,113,24,16,465,16,2302.91
DS_4361,12.559587,80.164058,221,8.28,14,15.6,28.39,44.04,1.16,82.22,152,21,19,492,43,2138.28
DS_4362,13.104359,80.381175,272,2.95,26,46.39,5.57,40.8,17.04,76.47,146,3,19,153,41,1825.43
DS_4363,13.263692,80.093474,72,7.43,99,16.14,19.61,38.19,14.61,81.59,270,3,20,235,33,499.46
DS_4364,13.023401,79.935796,150,10.85,107,28.92,25.06,42.13,13.97,50.58,93,12,12,85,41,1245.69
DS_4365,12.726773,79.999397,116,10.68,106,25.52,7.67,26.51,6.79,72.01,237,24,22,210,33,1008.4
DS_4366,13.166522,80.153615,163,7.85,91,21.78,6.45,34.26,7.6,42.01,146,13,13,113,16,1406.49
DS_4367,12.580106,80.171932,276,11.96,34,48.32,10.01,44.79,19.16,43.45,276,11,11,190,23,2539.3
DS_4368,12.941834,80.363907,255,3.05,114,17.25,10.55,40.39,1.28,75.68,51,12,22,211,36,2165.88
DS_4369,12.663367,80.353947,115,6.79,70,35.37,29.05,44.24,15.47,41.22,276,27,19,438,1,1094.67
DS_4370,12.684459,80.206957,99,9.75,103,41.18,24.07,40.59,6.19,68.99,209,12,9,466,13,809.0
DS_4371,12.702294,80.34655,190,3.41,46,13.87,4.61,42.5,0.78,82.02,85,22,6,182,9,1529.92
DS_4372,12.886707,79.934241,51,11.73,93,48.79,24.23,39.13,14.85,59.0,287,21,4,160,14,412.17
DS_4373,12.55115,79.835045,253,5.54,118,29.6,7.58,40.21,6.62,42.24,104,6,24,249,36,2133.74
DS_4374,12.897793,80.411544,268,5.5,75,46.15,12.65,35.46,14.44,75.69,163,20,24,323,45,2422.47
DS_4375,13.011707,79.852888,83,4.13,22,34.87,11.6,43.48,14.15,86.48,136,18,1,138,17,817.59
DS_4376,12.983294,79.972682,89,4.88,49,34.22,10.35,41.5,10.7,75.86,240,17,14,67,44,807.63
DS_4377,12.882784,80.286723,118,7.78,51,20.55,11.34,41.88,15.55,68.92,118,9,7,459,12,1076.64
DS_4378,13.339147,80.086614,238,6.29,93,39.68,23.36,38.46,11.62,51.5,160,16,18,389,34,2106.99
DS_4379,12.645327,80.41342,202,3.93,79,6.34,10.2,31.09,5.73,40.77,129,9,4,325,35,1696.18
DS_4380,13.005697,80.008586,252,10.09,84,30.01,24.62,25.71,14.68,74.73,89,31,18,408,36,2291.79
DS_4381,12.562041,79.80831,126,2.62,119,6.45,5.46,43.71,11.78,51.55,73,12,9,409,9,898.92
DS_4382,12.571156,80.010459,240,10.35,34,18.81,19.07,36.72,0.25,82.91,166,19,12,430,28,2217.54
DS_4383,13.073866,80.204653,77,4.75,51,9.33,26.3,30.96,18.03,63.32,235,24,8,389,33,725.65
DS_4384,13.066018,80.063157,262,6.96,19,46.02,5.14,27.98,10.91,66.53,153,0,6,414,23,2389.48
DS_4385,13.378034,80.174411,162,5.81,104,33.27,20.14,41.59,17.37,77.7,205,10,29,309,26,1347.24
DS_4386,13.057874,80.413619,105,7.71,52,35.08,16.81,41.73,17.65,78.97,111,21,24,71,8,1007.0
DS_4387,13.459791,80.43874,161,9.96,77,43.3,11.96,41.29,8.9,72.13,202,17,25,432,8,1393.47
DS_4388,12.548695,79.986182,292,11.89,98,37.99,5.72,37.9,10.15,86.92,56,16,10,266,9,2542.84
DS_4389,12.598008,80.123498,203,5.06,37,10.59,21.27,32.32,8.32,89.11,87,12,7,390,11,1810.65
DS_4390,12.544066,80.184401,204,7.54,33,32.79,11.35,31.08,8.99,87.34,248,28,35,250,14,1992.87
DS_4391,12.685277,80.464379,75,6.66,108,49.02,12.15,25.17,17.9,81.21,168,18,15,314,2,574.82
DS_4392,13.04127,80.499032,64,11.99,50,14.64,22.38,41.67,15.76,75.28,292,13,9,236,27,615.72
DS_4393,13.145572,79.964785,99,10.09,70,32.89,28.52,26.75,2.53,73.17,135,19,5,338,8,895.65
DS_4394,12.545585,80.308886,183,5.97,14,30.36,12.01,37.62,12.21,45.19,135,9,9,410,38,1699.19
DS_4395,13.445971,80.064622,117,6.77,106,22.62,23.16,35.08,19.92,53.57,140,1,9,312,29,934.4
DS_4396,13.342165,79.805676,181,4.46,20,47.96,28.83,35.53,11.91,40.28,170,13,24,466,22,1681.0
DS_4397,12.796612,79.806477,207,9.55,17,21.04,5.64,43.53,15.72,46.87,146,16,18,115,29,1912.13
DS_4398,12.577188,80.122396,126,10.45,30,9.22,17.29,25.63,15.38,61.96,222,10,10,146,15,1134.27
DS_4399,12.669887,80.141834,58,11.65,105,48.31,3.3,40.47,7.01,47.33,209,21,18,492,35,328.93
DS_4400,12.626944,79.815799,219,7.66,73,37.81,25.28,26.04,7.44,85.08,152,17,2,340,29,2578.88
DS_4401,12.623284,80.280849,63,8.71,14,20.41,10.75,25.76,14.48,80.28,209,2,16,142,45,525.52
DS_4402,13.018562,80.005802,269,6.46,43,17.62,11.98,33.6,10.0,43.58,50,24,25,209,36,2480.38
DS_4403,12.745847,80.191925,89,8.09,18,46.76,21.56,26.26,11.41,52.45,251,18,9,306,15,912.13
DS_4404,12.85814,80.010643,180,5.49,47,17.31,24.31,40.78,14.26,80.95,94,30,11,166,27,1601.31
DS_4405,13.489505,79.916994,218,9.38,52,29.17,13.8,35.59,15.55,80.15,113,19,15,400,19,2025.1
DS_4406,13.184314,80.085022,270,2.23,105,14.67,20.97,25.58,5.43,87.27,245,10,18,229,13,2286.27
DS_4407,13.448981,79.962591,82,2.28,19,49.78,28.82,25.81,2.94,89.88,270,7,20,84,44,785.88
DS_4408,12.642557,80.174361,128,9.16,21,39.63,26.95,37.25,5.84,88.81,184,5,11,345,28,1169.41
DS_4409,12.882139,79.93918,288,11.31,108,30.54,21.93,41.12,10.15,60.51,215,14,11,477,45,2500.02
